customer_id,first_name,last_name,email,phone,company,city,account_value,last_active,num_accounts,growth_rate,status
CUST-00922,Jessica,Garcia,jessica.garcia@company.com,+1-740-319-1670,Cloud Solutions,"Seattle, WA",14234.55,2025-07-19,5,-8.4,churned
CUST-00923,Daniel,Rodriguez,,+1-388-203-2337,Software Partners,"Atlanta, GA",2440.83,2025-04-25,2,24.0,inactive
CUST-00924,Ashley,Williams,ashley.williams@yahoo.com,+1-262-523-9763,Web Services LLC,"Austin, TX",74071.38,2025-08-03,1,-2.8,inactive
CUST-00925,Stephanie,Garcia,stephanie.garcia@gmail.com,+1-668-104-6431,Data Systems Inc,"Denver, CO",95616.66,2025-06-06,4,11.3,inactive
CUST-00926,Jessica,Jackson,jessica.jackson@company.com,+1-728-237-5098,Platform Inc,"Denver, CO",58872.64,2025-05-23,1,-0.3,pending
CUST-00927,Lisa,Jackson,lisa.jackson@yahoo.com,+1-846-873-8451,Platform Inc,"Los Angeles, CA",82181.19,2025-09-29,1,17.3,active
CUST-00928,Jessica,Thomas,jessica.thomas@company.com,+1-727-332-2027,Analytics Group,"Denver, CO",86789.68,2025-05-28,2,20.4,active
CUST-00929,Robert,Lopez,robert.lopez@company.com,+1-706-353-2763,Analytics Group,"Miami, FL",62007.3,2025-07-13,1,10.7,active
CUST-00930,Nicole,Moore,nicole.moore@gmail.com,+1-447-400-3224,Analytics Group,"Nashville, TN",78081.53,2025-07-06,3,-9.1,churned
CUST-00931,Sarah,Rodriguez,sarah.rodriguez@business.net,+1-738-168-8743,Tech Corp,"Miami, FL",25283.13,2025-08-31,4,17.7,inactive
CUST-00932,Daniel,Smith,daniel.smith@yahoo.com,+1-701-321-5364,Analytics Group,"Charlotte, NC",37245.47,2025-07-17,1,10.8,active
CUST-00933,Michael,Davis,michael.davis@outlook.com,+1-754-581-9541,Analytics Group,"Denver, CO",96386.23,2025-09-21,4,19.0,churned
CUST-00934,Andrew,Anderson,andrew.anderson@yahoo.com,+1-497-987-2279,Tech Corp,"Phoenix, AZ",7548.31,2025-05-18,3,-0.6,churned
CUST-00935,David,Thomas,david.thomas@yahoo.com,+1-976-490-1668,Web Services LLC,"Portland, OR",92625.6,2025-04-24,1,18.5,churned
CUST-00936,Jennifer,Rodriguez,jennifer.rodriguez@gmail.com,+1-648-201-7843,Platform Inc,"Portland, OR",46108.98,2025-04-24,4,8.0,pending
CUST-00937,Robert,Moore,robert.moore@gmail.com,+1-903-308-3458,Platform Inc,"Seattle, WA",4644.55,2025-09-27,1,-6.7,churned
CUST-00938,Jessica,Gonzalez,jessica.gonzalez@yahoo.com,+1-215-954-2903,Web Services LLC,"Denver, CO",62157.96,2025-06-09,5,13.9,active
CUST-00939,Nicole,Miller,nicole.miller@company.com,+1-961-785-5464,Web Services LLC,"New York, NY",55947.69,2025-09-10,1,11.3,pending
CUST-00940,Michael,Wilson,michael.wilson@outlook.com,+1-663-550-9846,AI Innovations,"Portland, OR",57279.29,2025-06-26,4,7.3,pending
CUST-00941,Stephanie,Moore,stephanie.moore@business.net,+1-264-925-4898,Data Systems Inc,"Los Angeles, CA",48337.7,2025-05-07,1,6.5,inactive
CUST-00942,Amanda,Miller,amanda.miller@business.net,+1-311-504-5067,Platform Inc,"Nashville, TN",67496.71,2025-05-02,2,10.1,churned
CUST-00943,William,Jackson,william.jackson@outlook.com,+1-909-949-2122,Web Services LLC,"Los Angeles, CA",76318.04,2025-09-21,3,21.7,churned
CUST-00944,Daniel,Hernandez,daniel.hernandez@company.com,+1-992-482-7460,Cloud Solutions,"Phoenix, AZ",35758.17,2025-07-05,2,22.1,churned
CUST-00945,Lisa,Brown,lisa.brown@outlook.com,+1-782-706-4888,Platform Inc,"Seattle, WA",70473.54,2025-07-22,3,22.5,inactive
CUST-00946,Emily,Taylor,emily.taylor@yahoo.com,+1-659-527-6723,,"Boston, MA",17588.99,2025-06-06,1,-2.3,churned
CUST-00947,Andrew,Miller,andrew.miller@gmail.com,+1-395-869-9463,Digital Media Co,"Austin, TX",37683.63,2025-08-01,5,20.8,pending
CUST-00948,Emily,Jackson,emily.jackson@gmail.com,+1-891-215-5757,Tech Corp,"Phoenix, AZ",48260.61,2025-08-17,3,14.0,pending
CUST-00949,William,Thomas,william.thomas@outlook.com,+1-770-727-8381,Cloud Solutions,"Boston, MA",18077.82,2025-08-21,5,11.9,active
CUST-00950,Jennifer,Taylor,jennifer.taylor@yahoo.com,+1-822-971-9773,AI Innovations,"Nashville, TN",58912.82,2025-05-28,5,-4.7,inactive
CUST-00951,Ashley,Martin,ashley.martin@gmail.com,+1-356-387-9794,Analytics Group,"Boston, MA",71897.34,2025-04-30,4,0.8,churned
CUST-00952,Joshua,Smith,joshua.smith@business.net,+1-950-283-7933,Tech Corp,"Boston, MA",31905.23,2025-08-01,4,19.3,pending
CUST-00953,Jennifer,Davis,jennifer.davis@company.com,+1-985-347-4590,Analytics Group,"Chicago, IL",48917.07,2025-04-30,4,23.2,active
CUST-00954,Daniel,Martin,daniel.martin@company.com,+1-893-768-4157,Software Partners,"New York, NY",84853.39,2025-09-02,3,19.3,pending
CUST-00955,Christopher,Brown,christopher.brown@business.net,+1-569-303-6784,Cloud Solutions,"Seattle, WA",38310.98,2025-07-23,3,18.0,pending
CUST-00956,Joshua,Anderson,joshua.anderson@company.com,+1-596-160-6688,Platform Inc,"San Diego, CA",88815.99,2025-07-16,2,-2.8,active
CUST-00957,Andrew,Garcia,andrew.garcia@outlook.com,+1-647-502-4385,AI Innovations,"Nashville, TN",31176.13,2025-04-26,4,-9.8,pending
CUST-00958,Michelle,Garcia,michelle.garcia@business.net,+1-597-288-1194,Analytics Group,"Portland, OR",48264.55,2025-05-25,5,1.5,pending
CUST-00959,Nicole,Moore,nicole.moore@gmail.com,+1-629-940-7127,Digital Media Co,"San Diego, CA",30518.96,2025-10-05,2,-5.6,churned
CUST-00960,Robert,Jones,robert.jones@business.net,+1-329-808-1399,Analytics Group,"Seattle, WA",65245.68,2025-09-21,2,0.5,pending
CUST-00961,Ashley,Jones,ashley.jones@yahoo.com,+1-887-717-5170,Tech Corp,"Charlotte, NC",40887.66,2025-05-02,1,10.4,active
CUST-00962,Matthew,Thomas,matthew.thomas@outlook.com,+1-570-982-6782,Web Services LLC,"New York, NY",61043.76,2025-09-20,2,-0.0,churned
CUST-00963,Amanda,Martinez,amanda.martinez@yahoo.com,+1-478-807-9242,Web Services LLC,"New York, NY",91307.49,2025-06-07,4,17.1,churned
CUST-00964,Amanda,Smith,amanda.smith@yahoo.com,+1-388-547-4656,Platform Inc,"Los Angeles, CA",10387.93,2025-06-16,4,-6.3,active
CUST-00965,Matthew,Miller,matthew.miller@yahoo.com,+1-581-485-3082,Data Systems Inc,"Boston, MA",74009.89,2025-09-22,1,22.8,churned
CUST-00966,Nicole,Martin,nicole.martin@business.net,+1-394-691-8046,Tech Corp,"Los Angeles, CA",83105.6,2025-10-02,3,-7.3,pending
CUST-00967,David,Smith,david.smith@yahoo.com,+1-795-430-4781,Network Solutions,"Atlanta, GA",85735.49,2025-05-22,4,-8.7,churned
CUST-00968,Amanda,Taylor,amanda.taylor@outlook.com,+1-410-624-8103,Network Solutions,"Austin, TX",33409.64,2025-07-08,2,15.0,churned
CUST-00969,Daniel,Rodriguez,daniel.rodriguez@gmail.com,+1-793-881-4953,Data Systems Inc,"Austin, TX",88046.45,2025-08-19,1,-9.2,pending
CUST-00970,Robert,Rodriguez,robert.rodriguez@outlook.com,+1-514-656-7563,Analytics Group,"Portland, OR",57513.77,2025-10-05,1,0.1,inactive
CUST-00971,Stephanie,Anderson,stephanie.anderson@company.com,+1-705-157-8951,Platform Inc,"Boston, MA",20158.9,2025-05-07,1,9.8,active
CUST-00972,Daniel,Wilson,daniel.wilson@business.net,+1-291-220-2659,Digital Media Co,"San Diego, CA",20564.13,2025-09-21,3,-9.9,inactive
CUST-00973,James,Lopez,james.lopez@gmail.com,+1-928-364-1687,Network Solutions,"Charlotte, NC",6459.17,2025-05-08,5,2.4,inactive
CUST-00974,Jennifer,Rodriguez,jennifer.rodriguez@company.com,+1-495-748-4643,Cloud Solutions,"Atlanta, GA",99733.63,2025-08-03,4,23.1,pending
CUST-00975,James,Taylor,james.taylor@company.com,+1-504-783-5686,Tech Corp,"Nashville, TN",74821.29,2025-06-03,2,3.5,pending
CUST-00976,Stephanie,Martin,stephanie.martin@yahoo.com,+1-411-484-6987,Network Solutions,"Chicago, IL",65950.72,2025-07-11,3,22.1,inactive
CUST-00977,Emily,Jackson,emily.jackson@outlook.com,,Network Solutions,"Los Angeles, CA",58573.72,2025-07-31,2,2.3,churned
CUST-00978,Matthew,Garcia,matthew.garcia@business.net,+1-491-963-5767,Cloud Solutions,"Miami, FL",78208.85,2025-07-21,3,-5.2,churned
CUST-00979,Robert,Rodriguez,robert.rodriguez@business.net,+1-570-595-2910,Network Solutions,"Seattle, WA",62050.78,2025-05-13,1,-1.7,active
CUST-00980,James,Rodriguez,james.rodriguez@outlook.com,+1-654-126-1880,Analytics Group,"Denver, CO",19030.84,2025-07-22,1,6.7,pending
CUST-00981,Joshua,Taylor,joshua.taylor@outlook.com,+1-765-577-5791,Data Systems Inc,"Chicago, IL",42459.76,2025-06-26,4,-2.9,active
CUST-00982,Emily,Jackson,emily.jackson@yahoo.com,+1-956-263-9763,Web Services LLC,"Miami, FL",12536.94,2025-06-02,5,10.0,inactive
CUST-00983,James,Davis,james.davis@company.com,+1-426-580-5402,Web Services LLC,"Phoenix, AZ",20881.43,2025-08-24,2,11.4,churned
CUST-00984,Amanda,Jones,amanda.jones@outlook.com,+1-977-109-9519,Platform Inc,"Los Angeles, CA",34432.7,2025-05-06,2,2.6,pending
CUST-00985,Daniel,Garcia,daniel.garcia@yahoo.com,+1-323-868-1931,AI Innovations,"Chicago, IL",53887.65,2025-06-21,2,-7.1,inactive
CUST-00986,Michael,Gonzalez,michael.gonzalez@company.com,+1-820-989-1649,Software Partners,"Nashville, TN",66605.28,2025-09-14,1,11.6,inactive
CUST-00987,Sarah,Williams,sarah.williams@outlook.com,+1-959-115-7733,Digital Media Co,"Atlanta, GA",43090.92,2025-05-06,1,-4.7,churned
CUST-00988,Robert,Martinez,robert.martinez@business.net,+1-828-770-3088,Software Partners,"Denver, CO",65283.44,2025-04-28,5,9.4,pending
CUST-00989,Jennifer,Jackson,jennifer.jackson@company.com,+1-311-313-8815,Software Partners,"New York, NY",57635.81,2025-05-26,5,-7.3,active
CUST-00990,Nicole,Lopez,nicole.lopez@gmail.com,+1-491-246-1895,Data Systems Inc,"Miami, FL",43598.35,2025-06-27,3,2.1,pending
CUST-00991,Matthew,Moore,matthew.moore@outlook.com,+1-606-794-4439,Network Solutions,"New York, NY",79704.98,2025-08-31,2,-10.0,active
CUST-00992,Robert,Brown,robert.brown@company.com,+1-425-717-1221,Software Partners,"Miami, FL",64930.78,2025-04-23,4,15.3,inactive
CUST-00993,Amanda,Lopez,amanda.lopez@gmail.com,+1-277-152-4349,Web Services LLC,"Atlanta, GA",98131.72,2025-08-12,5,19.7,inactive
CUST-00994,Matthew,Anderson,matthew.anderson@outlook.com,+1-304-933-5034,Network Solutions,"Phoenix, AZ",77526.62,2025-04-28,2,15.3,active
CUST-00995,Matthew,Garcia,,+1-809-767-4602,AI Innovations,"Miami, FL",78257.53,2025-07-04,5,11.8,churned
CUST-00996,Jennifer,Gonzalez,jennifer.gonzalez@gmail.com,,AI Innovations,"Portland, OR",41403.87,2025-04-13,4,24.9,inactive
CUST-00997,William,Johnson,william.johnson@yahoo.com,+1-304-465-3085,Data Systems Inc,"Portland, OR",69657.8,2025-05-03,2,-9.1,pending
CUST-00998,Michelle,Jones,michelle.jones@company.com,+1-704-372-7667,Network Solutions,"Boston, MA",91904.8,2025-08-25,4,6.0,pending
CUST-00999,Michelle,Jackson,michelle.jackson@yahoo.com,+1-526-519-6680,AI Innovations,"San Diego, CA",40723.07,2025-10-08,4,-9.6,pending
CUST-01000,Michael,Wilson,,+1-286-116-3543,Data Systems Inc,"Austin, TX",25888.85,2025-07-11,2,-6.7,active
